,DATE_NAME,GEOGRAPHY_NAME,GEOGRAPHY_CODE,VARIABLE_NAME,MEASURES_NAME,OBS_VALUE,OBS_STATUS_NAME
231,Jan 2015-Dec 2015,Birmingham,E30000169,Unemployment rate - aged 16-64 ,Confidence,1.1,Normal Value
232,Jan 2015-Dec 2015,Birmingham,E30000169,% with NVQ4+ - aged 16-64,Variable,32.3,Normal Value
233,Jan 2015-Dec 2015,Birmingham,E30000169,% with NVQ4+ - aged 16-64,Numerator,348500.0,Normal Value
234,Jan 2015-Dec 2015,Birmingham,E30000169,% with NVQ4+ - aged 16-64,Denominator,1077300.0,Normal Value
235,Jan 2015-Dec 2015,Birmingham,E30000169,% with NVQ4+ - aged 16-64,Confidence,1.7,Normal Value
236,Jan 2015-Dec 2015,Birmingham,E30000169,% with no qualifications (NVQ) - aged 16-64,Variable,14.1,Normal Value
237,Jan 2015-Dec 2015,Birmingham,E30000169,% with no qualifications (NVQ) - aged 16-64,Numerator,152000.0,Normal Value
238,Jan 2015-Dec 2015,Birmingham,E30000169,% with no qualifications (NVQ) - aged 16-64,Denominator,1077300.0,Normal Value
239,Jan 2015-Dec 2015,Birmingham,E30000169,% with no qualifications (NVQ) - aged 16-64,Confidence,1.2,Normal Value
240,Jan 2015-Dec 2015,Blackburn,E30000170,Economic activity rate - aged 16-64,Variable,74.8,Normal Value
241,Jan 2015-Dec 2015,Blackburn,E30000170,Economic activity rate - aged 16-64,Numerator,155600.0,Normal Value
242,Jan 2015-Dec 2015,Blackburn,E30000170,Economic activity rate - aged 16-64,Denominator,207900.0,Normal Value
243,Jan 2015-Dec 2015,Blackburn,E30000170,Economic activity rate - aged 16-64,Confidence,2.3,Normal Value
244,Jan 2015-Dec 2015,Blackburn,E30000170,Employment rate - aged 16-64,Variable,70.9,Normal Value
245,Jan 2015-Dec 2015,Blackburn,E30000170,Employment rate - aged 16-64,Numerator,147400.0,Normal Value
246,Jan 2015-Dec 2015,Blackburn,E30000170,Employment rate - aged 16-64,Denominator,207900.0,Normal Value
247,Jan 2015-Dec 2015,Blackburn,E30000170,Employment rate - aged 16-64,Confidence,2.4,Normal Value
248,Jan 2015-Dec 2015,Blackburn,E30000170,Unemployment rate - aged 16-64 ,Variable,5.3,Normal Value
249,Jan 2015-Dec 2015,Blackburn,E30000170,Unemployment rate - aged 16-64 ,Numerator,8200.0,Normal Value
250,Jan 2015-Dec 2015,Blackburn,E30000170,Unemployment rate - aged 16-64 ,Denominator,155600.0,Normal Value
251,Jan 2015-Dec 2015,Blackburn,E30000170,Unemployment rate - aged 16-64 ,Confidence,1.4,Normal Value
252,Jan 2015-Dec 2015,Blackburn,E30000170,% with NVQ4+ - aged 16-64,Variable,32.0,Normal Value
253,Jan 2015-Dec 2015,Blackburn,E30000170,% with NVQ4+ - aged 16-64,Numerator,66400.0,Normal Value
254,Jan 2015-Dec 2015,Blackburn,E30000170,% with NVQ4+ - aged 16-64,Denominator,207400.0,Normal Value
255,Jan 2015-Dec 2015,Blackburn,E30000170,% with NVQ4+ - aged 16-64,Confidence,2.5,Normal Value
256,Jan 2015-Dec 2015,Blackburn,E30000170,% with no qualifications (NVQ) - aged 16-64,Variable,11.0,Normal Value
257,Jan 2015-Dec 2015,Blackburn,E30000170,% with no qualifications (NVQ) - aged 16-64,Numerator,22700.0,Normal Value
258,Jan 2015-Dec 2015,Blackburn,E30000170,% with no qualifications (NVQ) - aged 16-64,Denominator,207400.0,Normal Value
259,Jan 2015-Dec 2015,Blackburn,E30000170,% with no qualifications (NVQ) - aged 16-64,Confidence,1.7,Normal Value
260,Jan 2015-Dec 2015,Blackpool,E30000171,Economic activity rate - aged 16-64,Variable,76.8,Normal Value
261,Jan 2015-Dec 2015,Blackpool,E30000171,Economic activity rate - aged 16-64,Numerator,134800.0,Normal Value
262,Jan 2015-Dec 2015,Blackpool,E30000171,Economic activity rate - aged 16-64,Denominator,175500.0,Normal Value
263,Jan 2015-Dec 2015,Blackpool,E30000171,Economic activity rate - aged 16-64,Confidence,2.5,Normal Value
264,Jan 2015-Dec 2015,Blackpool,E30000171,Employment rate - aged 16-64,Variable,73.4,Normal Value
265,Jan 2015-Dec 2015,Blackpool,E30000171,Employment rate - aged 16-64,Numerator,128700.0,Normal Value
266,Jan 2015-Dec 2015,Blackpool,E30000171,Employment rate - aged 16-64,Denominator,175500.0,Normal Value
267,Jan 2015-Dec 2015,Blackpool,E30000171,Employment rate - aged 16-64,Confidence,2.7,Normal Value
268,Jan 2015-Dec 2015,Blackpool,E30000171,Unemployment rate - aged 16-64 ,Variable,4.5,Normal Value
269,Jan 2015-Dec 2015,Blackpool,E30000171,Unemployment rate - aged 16-64 ,Numerator,6100.0,Normal Value
270,Jan 2015-Dec 2015,Blackpool,E30000171,Unemployment rate - aged 16-64 ,Denominator,134800.0,Normal Value
271,Jan 2015-Dec 2015,Blackpool,E30000171,Unemployment rate - aged 16-64 ,Confidence,1.4,Normal Value
272,Jan 2015-Dec 2015,Blackpool,E30000171,% with NVQ4+ - aged 16-64,Variable,28.3,Normal Value
273,Jan 2015-Dec 2015,Blackpool,E30000171,% with NVQ4+ - aged 16-64,Numerator,49500.0,Normal Value
274,Jan 2015-Dec 2015,Blackpool,E30000171,% with NVQ4+ - aged 16-64,Denominator,175200.0,Normal Value
275,Jan 2015-Dec 2015,Blackpool,E30000171,% with NVQ4+ - aged 16-64,Confidence,2.7,Normal Value
276,Jan 2015-Dec 2015,Blackpool,E30000171,% with no qualifications (NVQ) - aged 16-64,Variable,8.0,Normal Value
277,Jan 2015-Dec 2015,Blackpool,E30000171,% with no qualifications (NVQ) - aged 16-64,Numerator,14000.0,Normal Value
278,Jan 2015-Dec 2015,Blackpool,E30000171,% with no qualifications (NVQ) - aged 16-64,Denominator,175200.0,Normal Value
279,Jan 2015-Dec 2015,Blackpool,E30000171,% with no qualifications (NVQ) - aged 16-64,Confidence,1.6,Normal Value
280,Jan 2015-Dec 2015,Blandford Forum and Gillingham,E30000172,Economic activity rate - aged 16-64,Variable,82.7,Normal Value
281,Jan 2015-Dec 2015,Blandford Forum and Gillingham,E30000172,Economic activity rate - aged 16-64,Numerator,35600.0,Normal Value
282,Jan 2015-Dec 2015,Blandford Forum and Gillingham,E30000172,Economic activity rate - aged 16-64,Denominator,43000.0,Normal Value
283,Jan 2015-Dec 2015,Blandford Forum and Gillingham,E30000172,Economic activity rate - aged 16-64,Confidence,5.9,Normal Value
284,Jan 2015-Dec 2015,Blandford Forum and Gillingham,E30000172,Employment rate - aged 16-64,Variable,79.6,Normal Value
285,Jan 2015-Dec 2015,Blandford Forum and Gillingham,E30000172,Employment rate - aged 16-64,Numerator,34200.0,Normal Value
286,Jan 2015-Dec 2015,Blandford Forum and Gillingham,E30000172,Employment rate - aged 16-64,Denominator,43000.0,Normal Value
287,Jan 2015-Dec 2015,Blandford Forum and Gillingham,E30000172,Employment rate - aged 16-64,Confidence,6.3,Normal Value
288,Jan 2015-Dec 2015,Blandford Forum and Gillingham,E30000172,Unemployment rate - aged 16-64 ,Variable,3.8,Normal Value
289,Jan 2015-Dec 2015,Blandford Forum and Gillingham,E30000172,Unemployment rate - aged 16-64 ,Numerator,1400.0,Normal Value
290,Jan 2015-Dec 2015,Blandford Forum and Gillingham,E30000172,Unemployment rate - aged 16-64 ,Denominator,35600.0,Normal Value
291,Jan 2015-Dec 2015,Blandford Forum and Gillingham,E30000172,Unemployment rate - aged 16-64 ,Confidence,,Estimate and confidence interval unreliable since the group sample size is small (3-9)
292,Jan 2015-Dec 2015,Blandford Forum and Gillingham,E30000172,% with NVQ4+ - aged 16-64,Variable,32.0,Normal Value
293,Jan 2015-Dec 2015,Blandford Forum and Gillingham,E30000172,% with NVQ4+ - aged 16-64,Numerator,13800.0,Normal Value
294,Jan 2015-Dec 2015,Blandford Forum and Gillingham,E30000172,% with NVQ4+ - aged 16-64,Denominator,43000.0,Normal Value
295,Jan 2015-Dec 2015,Blandford Forum and Gillingham,E30000172,% with NVQ4+ - aged 16-64,Confidence,7.3,Normal Value
296,Jan 2015-Dec 2015,Blandford Forum and Gillingham,E30000172,% with no qualifications (NVQ) - aged 16-64,Variable,6.4,Normal Value
297,Jan 2015-Dec 2015,Blandford Forum and Gillingham,E30000172,% with no qualifications (NVQ) - aged 16-64,Numerator,2800.0,Normal Value
298,Jan 2015-Dec 2015,Blandford Forum and Gillingham,E30000172,% with no qualifications (NVQ) - aged 16-64,Denominator,43000.0,Normal Value
299,Jan 2015-Dec 2015,Blandford Forum and Gillingham,E30000172,% with no qualifications (NVQ) - aged 16-64,Confidence,3.8,Normal Value
300,Jan 2015-Dec 2015,Blyth and Ashington,E30000173,Economic activity rate - aged 16-64,Variable,78.2,Normal Value
301,Jan 2015-Dec 2015,Blyth and Ashington,E30000173,Economic activity rate - aged 16-64,Numerator,81800.0,Normal Value
302,Jan 2015-Dec 2015,Blyth and Ashington,E30000173,Economic activity rate - aged 16-64,Denominator,104600.0,Normal Value
303,Jan 2015-Dec 2015,Blyth and Ashington,E30000173,Economic activity rate - aged 16-64,Confidence,3.4,Normal Value
304,Jan 2015-Dec 2015,Blyth and Ashington,E30000173,Employment rate - aged 16-64,Variable,73.6,Normal Value
305,Jan 2015-Dec 2015,Blyth and Ashington,E30000173,Employment rate - aged 16-64,Numerator,77000.0,Normal Value
306,Jan 2015-Dec 2015,Blyth and Ashington,E30000173,Employment rate - aged 16-64,Denominator,104600.0,Normal Value
307,Jan 2015-Dec 2015,Blyth and Ashington,E30000173,Employment rate - aged 16-64,Confidence,3.6,Normal Value
308,Jan 2015-Dec 2015,Blyth and Ashington,E30000173,Unemployment rate - aged 16-64 ,Variable,5.9,Normal Value
309,Jan 2015-Dec 2015,Blyth and Ashington,E30000173,Unemployment rate - aged 16-64 ,Numerator,4800.0,Normal Value
310,Jan 2015-Dec 2015,Blyth and Ashington,E30000173,Unemployment rate - aged 16-64 ,Denominator,81800.0,Normal Value
311,Jan 2015-Dec 2015,Blyth and Ashington,E30000173,Unemployment rate - aged 16-64 ,Confidence,2.2,Normal Value
312,Jan 2015-Dec 2015,Blyth and Ashington,E30000173,% with NVQ4+ - aged 16-64,Variable,27.1,Normal Value
313,Jan 2015-Dec 2015,Blyth and Ashington,E30000173,% with NVQ4+ - aged 16-64,Numerator,28300.0,Normal Value
314,Jan 2015-Dec 2015,Blyth and Ashington,E30000173,% with NVQ4+ - aged 16-64,Denominator,104600.0,Normal Value
315,Jan 2015-Dec 2015,Blyth and Ashington,E30000173,% with NVQ4+ - aged 16-64,Confidence,3.7,Normal Value
316,Jan 2015-Dec 2015,Blyth and Ashington,E30000173,% with no qualifications (NVQ) - aged 16-64,Variable,10.2,Normal Value
317,Jan 2015-Dec 2015,Blyth and Ashington,E30000173,% with no qualifications (NVQ) - aged 16-64,Numerator,10700.0,Normal Value
318,Jan 2015-Dec 2015,Blyth and Ashington,E30000173,% with no qualifications (NVQ) - aged 16-64,Denominator,104600.0,Normal Value
319,Jan 2015-Dec 2015,Blyth and Ashington,E30000173,% with no qualifications (NVQ) - aged 16-64,Confidence,2.5,Normal Value
320,Jan 2015-Dec 2015,Boston,E30000174,Economic activity rate - aged 16-64,Variable,73.3,Normal Value
321,Jan 2015-Dec 2015,Boston,E30000174,Economic activity rate - aged 16-64,Numerator,35400.0,Normal Value
322,Jan 2015-Dec 2015,Boston,E30000174,Economic activity rate - aged 16-64,Denominator,48300.0,Normal Value
323,Jan 2015-Dec 2015,Boston,E30000174,Economic activity rate - aged 16-64,Confidence,8.5,Normal Value
324,Jan 2015-Dec 2015,Boston,E30000174,Employment rate - aged 16-64,Variable,70.7,Normal Value
325,Jan 2015-Dec 2015,Boston,E30000174,Employment rate - aged 16-64,Numerator,34100.0,Normal Value
326,Jan 2015-Dec 2015,Boston,E30000174,Employment rate - aged 16-64,Denominator,48300.0,Normal Value
327,Jan 2015-Dec 2015,Boston,E30000174,Employment rate - aged 16-64,Confidence,8.7,Normal Value
328,Jan 2015-Dec 2015,Boston,E30000174,Unemployment rate - aged 16-64 ,Variable,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
329,Jan 2015-Dec 2015,Boston,E30000174,Unemployment rate - aged 16-64 ,Numerator,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
330,Jan 2015-Dec 2015,Boston,E30000174,Unemployment rate - aged 16-64 ,Denominator,35400.0,Normal Value
331,Jan 2015-Dec 2015,Boston,E30000174,Unemployment rate - aged 16-64 ,Confidence,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
332,Jan 2015-Dec 2015,Boston,E30000174,% with NVQ4+ - aged 16-64,Variable,24.6,Normal Value
333,Jan 2015-Dec 2015,Boston,E30000174,% with NVQ4+ - aged 16-64,Numerator,11700.0,Normal Value
334,Jan 2015-Dec 2015,Boston,E30000174,% with NVQ4+ - aged 16-64,Denominator,47800.0,Normal Value
335,Jan 2015-Dec 2015,Boston,E30000174,% with NVQ4+ - aged 16-64,Confidence,8.3,Normal Value
336,Jan 2015-Dec 2015,Boston,E30000174,% with no qualifications (NVQ) - aged 16-64,Variable,3.9,Normal Value
337,Jan 2015-Dec 2015,Boston,E30000174,% with no qualifications (NVQ) - aged 16-64,Numerator,1800.0,Normal Value
338,Jan 2015-Dec 2015,Boston,E30000174,% with no qualifications (NVQ) - aged 16-64,Denominator,47800.0,Normal Value
339,Jan 2015-Dec 2015,Boston,E30000174,% with no qualifications (NVQ) - aged 16-64,Confidence,,Estimate and confidence interval unreliable since the group sample size is small (3-9)
340,Jan 2015-Dec 2015,Bournemouth,E30000175,Economic activity rate - aged 16-64,Variable,75.9,Normal Value
341,Jan 2015-Dec 2015,Bournemouth,E30000175,Economic activity rate - aged 16-64,Numerator,156400.0,Normal Value
342,Jan 2015-Dec 2015,Bournemouth,E30000175,Economic activity rate - aged 16-64,Denominator,206000.0,Normal Value
343,Jan 2015-Dec 2015,Bournemouth,E30000175,Economic activity rate - aged 16-64,Confidence,2.4,Normal Value
344,Jan 2015-Dec 2015,Bournemouth,E30000175,Employment rate - aged 16-64,Variable,74.1,Normal Value
345,Jan 2015-Dec 2015,Bournemouth,E30000175,Employment rate - aged 16-64,Numerator,152600.0,Normal Value
346,Jan 2015-Dec 2015,Bournemouth,E30000175,Employment rate - aged 16-64,Denominator,206000.0,Normal Value
347,Jan 2015-Dec 2015,Bournemouth,E30000175,Employment rate - aged 16-64,Confidence,2.5,Normal Value
348,Jan 2015-Dec 2015,Bournemouth,E30000175,Unemployment rate - aged 16-64 ,Variable,2.5,Normal Value
349,Jan 2015-Dec 2015,Bournemouth,E30000175,Unemployment rate - aged 16-64 ,Numerator,3800.0,Normal Value
350,Jan 2015-Dec 2015,Bournemouth,E30000175,Unemployment rate - aged 16-64 ,Denominator,156400.0,Normal Value
351,Jan 2015-Dec 2015,Bournemouth,E30000175,Unemployment rate - aged 16-64 ,Confidence,1.0,Normal Value
352,Jan 2015-Dec 2015,Bournemouth,E30000175,% with NVQ4+ - aged 16-64,Variable,34.8,Normal Value
353,Jan 2015-Dec 2015,Bournemouth,E30000175,% with NVQ4+ - aged 16-64,Numerator,71500.0,Normal Value
354,Jan 2015-Dec 2015,Bournemouth,E30000175,% with NVQ4+ - aged 16-64,Denominator,205100.0,Normal Value
355,Jan 2015-Dec 2015,Bournemouth,E30000175,% with NVQ4+ - aged 16-64,Confidence,2.7,Normal Value
356,Jan 2015-Dec 2015,Bournemouth,E30000175,% with no qualifications (NVQ) - aged 16-64,Variable,5.6,Normal Value
357,Jan 2015-Dec 2015,Bournemouth,E30000175,% with no qualifications (NVQ) - aged 16-64,Numerator,11500.0,Normal Value
358,Jan 2015-Dec 2015,Bournemouth,E30000175,% with no qualifications (NVQ) - aged 16-64,Denominator,205100.0,Normal Value
359,Jan 2015-Dec 2015,Bournemouth,E30000175,% with no qualifications (NVQ) - aged 16-64,Confidence,1.3,Normal Value
360,Jan 2015-Dec 2015,Bradford,E30000018,Economic activity rate - aged 16-64,Variable,72.1,Normal Value
361,Jan 2015-Dec 2015,Bradford,E30000018,Economic activity rate - aged 16-64,Numerator,239300.0,Normal Value
362,Jan 2015-Dec 2015,Bradford,E30000018,Economic activity rate - aged 16-64,Denominator,332000.0,Normal Value
363,Jan 2015-Dec 2015,Bradford,E30000018,Economic activity rate - aged 16-64,Confidence,2.7,Normal Value
364,Jan 2015-Dec 2015,Bradford,E30000018,Employment rate - aged 16-64,Variable,64.6,Normal Value
365,Jan 2015-Dec 2015,Bradford,E30000018,Employment rate - aged 16-64,Numerator,214500.0,Normal Value
366,Jan 2015-Dec 2015,Bradford,E30000018,Employment rate - aged 16-64,Denominator,332000.0,Normal Value
367,Jan 2015-Dec 2015,Bradford,E30000018,Employment rate - aged 16-64,Confidence,2.9,Normal Value
368,Jan 2015-Dec 2015,Bradford,E30000018,Unemployment rate - aged 16-64 ,Variable,10.4,Normal Value
369,Jan 2015-Dec 2015,Bradford,E30000018,Unemployment rate - aged 16-64 ,Numerator,24800.0,Normal Value
370,Jan 2015-Dec 2015,Bradford,E30000018,Unemployment rate - aged 16-64 ,Denominator,239300.0,Normal Value
371,Jan 2015-Dec 2015,Bradford,E30000018,Unemployment rate - aged 16-64 ,Confidence,2.2,Normal Value
372,Jan 2015-Dec 2015,Bradford,E30000018,% with NVQ4+ - aged 16-64,Variable,24.7,Normal Value
373,Jan 2015-Dec 2015,Bradford,E30000018,% with NVQ4+ - aged 16-64,Numerator,81600.0,Normal Value
374,Jan 2015-Dec 2015,Bradford,E30000018,% with NVQ4+ - aged 16-64,Denominator,330200.0,Normal Value
375,Jan 2015-Dec 2015,Bradford,E30000018,% with NVQ4+ - aged 16-64,Confidence,2.6,Normal Value
376,Jan 2015-Dec 2015,Bradford,E30000018,% with no qualifications (NVQ) - aged 16-64,Variable,15.6,Normal Value
377,Jan 2015-Dec 2015,Bradford,E30000018,% with no qualifications (NVQ) - aged 16-64,Numerator,51600.0,Normal Value
378,Jan 2015-Dec 2015,Bradford,E30000018,% with no qualifications (NVQ) - aged 16-64,Denominator,330200.0,Normal Value
379,Jan 2015-Dec 2015,Bradford,E30000018,% with no qualifications (NVQ) - aged 16-64,Confidence,2.2,Normal Value
380,Jan 2015-Dec 2015,Bridgwater,E30000176,Economic activity rate - aged 16-64,Variable,83.5,Normal Value
381,Jan 2015-Dec 2015,Bridgwater,E30000176,Economic activity rate - aged 16-64,Numerator,52300.0,Normal Value
382,Jan 2015-Dec 2015,Bridgwater,E30000176,Economic activity rate - aged 16-64,Denominator,62600.0,Normal Value
383,Jan 2015-Dec 2015,Bridgwater,E30000176,Economic activity rate - aged 16-64,Confidence,5.7,Normal Value
384,Jan 2015-Dec 2015,Bridgwater,E30000176,Employment rate - aged 16-64,Variable,81.1,Normal Value
385,Jan 2015-Dec 2015,Bridgwater,E30000176,Employment rate - aged 16-64,Numerator,50800.0,Normal Value
386,Jan 2015-Dec 2015,Bridgwater,E30000176,Employment rate - aged 16-64,Denominator,62600.0,Normal Value
387,Jan 2015-Dec 2015,Bridgwater,E30000176,Employment rate - aged 16-64,Confidence,6.0,Normal Value
388,Jan 2015-Dec 2015,Bridgwater,E30000176,Unemployment rate - aged 16-64 ,Variable,2.8,Normal Value
389,Jan 2015-Dec 2015,Bridgwater,E30000176,Unemployment rate - aged 16-64 ,Numerator,1500.0,Normal Value
390,Jan 2015-Dec 2015,Bridgwater,E30000176,Unemployment rate - aged 16-64 ,Denominator,52300.0,Normal Value
391,Jan 2015-Dec 2015,Bridgwater,E30000176,Unemployment rate - aged 16-64 ,Confidence,,Estimate and confidence interval unreliable since the group sample size is small (3-9)
392,Jan 2015-Dec 2015,Bridgwater,E30000176,% with NVQ4+ - aged 16-64,Variable,26.5,Normal Value
393,Jan 2015-Dec 2015,Bridgwater,E30000176,% with NVQ4+ - aged 16-64,Numerator,16600.0,Normal Value
394,Jan 2015-Dec 2015,Bridgwater,E30000176,% with NVQ4+ - aged 16-64,Denominator,62600.0,Normal Value
395,Jan 2015-Dec 2015,Bridgwater,E30000176,% with NVQ4+ - aged 16-64,Confidence,6.7,Normal Value
396,Jan 2015-Dec 2015,Bridgwater,E30000176,% with no qualifications (NVQ) - aged 16-64,Variable,7.5,Normal Value
397,Jan 2015-Dec 2015,Bridgwater,E30000176,% with no qualifications (NVQ) - aged 16-64,Numerator,4700.0,Normal Value
398,Jan 2015-Dec 2015,Bridgwater,E30000176,% with no qualifications (NVQ) - aged 16-64,Denominator,62600.0,Normal Value
399,Jan 2015-Dec 2015,Bridgwater,E30000176,% with no qualifications (NVQ) - aged 16-64,Confidence,4.0,Normal Value
400,Jan 2015-Dec 2015,Bridlington,E30000177,Economic activity rate - aged 16-64,Variable,69.7,Normal Value
401,Jan 2015-Dec 2015,Bridlington,E30000177,Economic activity rate - aged 16-64,Numerator,15200.0,Normal Value
402,Jan 2015-Dec 2015,Bridlington,E30000177,Economic activity rate - aged 16-64,Denominator,21800.0,Normal Value
403,Jan 2015-Dec 2015,Bridlington,E30000177,Economic activity rate - aged 16-64,Confidence,9.3,Normal Value
404,Jan 2015-Dec 2015,Bridlington,E30000177,Employment rate - aged 16-64,Variable,67.0,Normal Value
405,Jan 2015-Dec 2015,Bridlington,E30000177,Employment rate - aged 16-64,Numerator,14600.0,Normal Value
406,Jan 2015-Dec 2015,Bridlington,E30000177,Employment rate - aged 16-64,Denominator,21800.0,Normal Value
407,Jan 2015-Dec 2015,Bridlington,E30000177,Employment rate - aged 16-64,Confidence,9.5,Normal Value
408,Jan 2015-Dec 2015,Bridlington,E30000177,Unemployment rate - aged 16-64 ,Variable,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
